Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction,Star Name,Star Temperature [K],Star H Mag,Star J Mag,Planet Period [days],Eccentricity,Inclination,Impact Parameter,Transit Depth [%],Planet Radius [Rjup],Planet Radius [Re],observed_flag
TOI-2549.01,TPC,,0.0001691578150172,-0.0617800557330964,0.0607696561516801,0.0649587506785281,0.0619492135481136,0.0606004983366629,0.105200199,1.105200199,1,Premium (non-grazing),0.4968645833333334,TOI-2549,8303.0,11.228,11.27,4.8580501,0,90,0,1.10670819,2.036639918,22.82865759,False
TOI-2552.01,TPC,,-0.0012917638876238,-0.0759239236131582,0.0701676174605547,0.0780584301529263,0.0746321597255343,0.0714593813481786,0.045266172,1.045266172,1,Premium (non-grazing),0.4951979166666667,TOI-2552,4007.0,10.01,10.658,2.3701119,0,90,0,0.204902635,0.301623143,3.380887994,False
TOI-2553.01,TPC,,0.0001898665085884,-0.1490405895570989,0.1462803052598681,0.154402855801376,0.1492304560656873,0.1460904387512797,0.109590146,1.109590146,1,Premium (non-grazing),0.4973958333333333,TOI-2553,6106.0,10.94,11.239,8.384818,0,90,0,1.201,1.090583283,12.224327,False
TOI-2556.01,TPC,,-0.0053682965285787,-0.1136411798122667,0.1015762258286324,0.1143787305521347,0.1082728832836879,0.1069445223572111,0.066531714,1.066531714,1,Premium (non-grazing),0.498625,TOI-2556,6057.23,9.928,10.159,8.0149323,0,90,0,0.442646891,0.861264066,9.653892317,False
TOI-2561.01,TPC,,0.0002942485973401,-0.0420735282088957,0.0419573021488966,0.0447313273559065,0.0423677768062358,0.0416630535515565,0.092249661,1.092249661,1,Premium (non-grazing),0.4969375,TOI-2561,5905.0,11.193,11.486,2.7754004,0,90,0,0.851,1.455309004,16.31253058,False
TOI-2562.01,TPC,,0.0008310929023739,-0.0753803124796649,0.0743802826392919,0.0783600374685278,0.0762114053820388,0.073549189736918,0.109818031,1.109818031,1,Premium (non-grazing),0.4947291666666666,TOI-2562,6054.0,11.7,12.019,4.0483695,0,90,0,1.206,1.327250241,14.87712238,False
TOI-2564.01,TPC,,0.0023166643120502,-0.0686825779633958,0.0756955556338155,0.076081820352747,0.0709992422754461,0.0733788913217653,0.09492102,1.09492102,1,Premium (non-grazing),0.4972395833333333,TOI-2564,5698.0,11.535,11.855,3.7257102,0,90,0,0.901,1.055733212,11.83369323,False
TOI-2565.01,TPC,,0.0003864428607918,-0.0463892708973535,0.0458844094637165,0.0483073191432975,0.0467757137581454,0.0454979666029246,0.060741075,1.060741075,1,Premium (non-grazing),0.4957604166666667,TOI-2565,5840.0,11.475,11.777,3.9704457,0,90,0,0.368947814,1.121469875,12.57053422,False
TOI-2568.01,TPC,,0.0005647551872197,-0.0591344458149263,0.0583652401399789,0.0618440200812057,0.059699201002146,0.0578004849527592,0.101587401,1.101587401,1,Premium (non-grazing),0.49584375,TOI-2568,7250.0,11.557,11.682,3.4843271,0,90,0,1.032,1.547961336,17.35106879,False
TOI-2569.01,TPC,,0.0029886119373583,-0.1194135282419713,0.1257755088462792,0.1278387688789482,0.1224021401793296,0.1227868969089209,0.062369865,1.062369865,1,Premium (non-grazing),0.4976562499999999,TOI-2569,5496.1,10.315,10.595,13.1147744,0,90,0,0.389,0.935790573,10.4892585,False
TOI-2576.01,TPC,,-0.0021905802201136,-0.0789550967377138,0.0735603596006907,0.0790617125774973,0.0767645165176001,0.0757509398208044,0.108535708,1.108535708,1,Premium (non-grazing),0.4938645833333334,TOI-2576,6166.45,11.048,11.379,3.8229149,0,90,0,1.178,1.28105967,14.35937316,False
TOI-2577.01,TPC,,-0.0017508688048274,-0.0560924728040651,0.0548136352032781,0.0578032090364713,0.0543416039992377,0.0565645040081055,0.0697137,1.0697137,1,Premium (non-grazing),0.49784375,TOI-2577,7899.0,11.177,11.263,3.7494409,0,90,0,0.486,1.284310435,14.39581092,False
TOI-2578.01,TPC,,-0.0020724529495054,-0.0683322388820082,0.066354099336398,0.0708139502334663,0.0662597859325028,0.0684265522859034,0.101085389,1.101085389,1,Premium (non-grazing),0.4950416666666666,TOI-2578,6427.8,9.519,9.817,3.4580018,0,90,0,1.021825584,1.245631406,13.96225843,False
TOI-2582.01,TPC,,-0.0012447339324671,-0.0739911524353611,0.0717112270170166,0.0769404194783798,0.072746418502894,0.0729559609494837,0.094657277,1.094657277,1,Premium (non-grazing),0.4970520833333333,TOI-2582,5238.0,11.304,11.711,3.0183134,0,90,0,0.896,0.856719003,9.602946797,False
TOI-2584.01,TPC,,0.0007860221650722,-0.0726459773438797,0.07561689669323,0.0772837505381399,0.0734319995089519,0.0748308745281577,0.111265448,1.111265448,1,Premium (non-grazing),0.4930208333333333,TOI-2584,6502.74,12.063,12.274,4.6965638,0,90,0,1.238,1.548342342,17.35533948,False
TOI-2586.01,TPC,,0.0039466972014776,-0.0778320847050559,0.0839215717162969,0.0846500240114687,0.0817787819065335,0.0799748745148193,0.03391165,1.03391165,1,Premium (non-grazing),0.4934791666666667,TOI-2586,5781.0,9.565,9.886,9.5835608,0,90,0,0.115,0.629966028,7.061277073,False
TOI-2592.01,TPC,,-0.0019633400148134,-0.0566259982395252,0.0546728861035882,0.0578481357462623,0.0546626582247118,0.0566362261184017,0.05329165,1.05329165,1,Premium (non-grazing),0.4939270833333333,TOI-2592,7375.0,10.175,10.252,3.4559382,0,90,0,0.284,0.884424793,9.913500459,False
TOI-2593.01,TPC,,0.0002012202842247,-0.0230618872826125,0.0231043195566272,0.0238146461946969,0.0232631075668373,0.0229030992724025,0.028965497,1.028965497,1,Premium (non-grazing),0.4984895833333333,TOI-2593,6514.0,9.699,9.909,1.4711386,0,90,0,0.0839,0.618358862,6.931172574,False
TOI-2594.01,TPC,,0.0006470088304771,-0.026635866888889,0.0272261404255249,0.0284879975755349,0.0272828757193662,0.0265791315950478,0.032863353,1.032863353,1,Premium (non-grazing),0.5016562499999999,TOI-2594,8528.0,9.783,9.854,2.682814,0,90,0,0.108,1.687672671,18.91709045,False
TOI-2595.01,TPC,,0.001178678744576,-0.0820314489985529,0.0858760858994691,0.0881685504795599,0.083210127743129,0.084697407154893,0.031622777,1.031622777,1,Premium (non-grazing),0.4966041666666666,TOI-2595,6033.73,9.901,10.158,3.817421,0,90,0,0.1,0.314994753,3.530770115,False
TOI-2596.01,TPC,,0.0092222618777004,-0.2190204050780176,0.2434919756886812,0.2436591569941395,0.2282426669557181,0.2342697138109808,0.076615925,1.076615925,1,Premium (non-grazing),0.4928854166666667,TOI-2596,4811.0,9.588,10.006,16.2709828,0,90,0,0.587,0.647819333,7.261394416,False
TOI-2597.01,TPC,,-0.0001508143215647,-0.0309654498732401,0.0303699118920321,0.0320143753175176,0.0308146355516754,0.0305207262135969,0.030659419,1.030659419,1,Premium (non-grazing),0.4969895833333333,TOI-2597,7080.0,9.026,9.164,3.6039259,0,90,0,0.094,0.908815011,10.18688994,False
TOI-2599.01,TPC,,-0.0007709463945603,-0.0276290950263464,0.0260664691715244,0.0281734529825823,0.0268581486317861,0.0268374155660848,0.031937439,1.031937439,1,Premium (non-grazing),0.4976458333333333,TOI-2599,6352.0,10.173,10.415,4.1554362,0,90,0,0.102,1.097781926,12.30501646,False
TOI-2600.01,TPC,,-0.00246450274238,-0.0530692210819404,0.0518368973926626,0.055119970952762,0.0506047183395604,0.0543014001350426,0.045387223,1.045387223,1,Premium (non-grazing),0.4946458333333333,TOI-2600,4825.01,8.758,9.254,5.3376282,0,90,0,0.206,1.547789295,17.34914038,False
TOI-2602.01,TPC,,0.0005690586878072,-0.083004600725343,0.0840174615634557,0.0874937344431935,0.0835736594131503,0.0834484028756484,0.103062474,1.103062474,1,Premium (non-grazing),0.4959583333333333,TOI-2602,6770.0,10.935,11.2,7.234064,0,90,0,1.062187355,1.742899761,19.53612984,False
TOI-2612.01,TPC,,0.0050268687742887,-0.1713951353776428,0.1756248711502423,0.1841078287565887,0.1764220041519315,0.1705980023759536,0.173060683,1.173060683,1,Premium (non-grazing),0.49759375,TOI-2612,6636.1,12.253,12.559,13.3572104,0,90,0,2.995,1.886170694,21.14205096,False
TOI-2614.01,TPC,,-0.0046138977825758,-0.0894106097784513,0.0814150161290218,0.0900218363330181,0.0847967119958754,0.0860289139115976,0.129040846,1.129040846,1,Premium (non-grazing),0.4925416666666667,TOI-2614,6008.0,10.545,10.835,4.8103214,0,90,0,1.665153993,1.400101967,15.69371597,False
TOI-2620.01,TPC,,-0.0020429163338734,-0.130349967871903,0.1339151074189964,0.1393072212585775,0.1283070515380296,0.1359580237528698,0.13689412,1.13689412,1,Premium (non-grazing),0.4980520833333333,TOI-2620,5896.0,11.995,12.293,10.3558635,0,90,0,1.874,1.67952014,18.82570889,False
TOI-2626.01,TPC,,-0.003018558391311,-0.0912839894824414,0.0878139214036428,0.0957945321592099,0.0882654310911304,0.0908324797949538,0.14299958,1.14299958,1,Premium (non-grazing),0.49871875,TOI-2626,4404.0,10.987,11.587,3.4562767,0,90,0,2.044888002,1.046491345,11.73010132,False
TOI-2631.01,TPC,,0.0035695941706539,-0.1110451198819563,0.112875520660677,0.119074929831867,0.1146147140526103,0.1093059264900231,0.102717612,1.102717612,1,Premium (non-grazing),0.4965625000000001,TOI-2631,5734.0,11.48,11.798,6.6314357,0,90,0,1.055090777,1.078516739,12.08907334,False
TOI-2635.01,TPC,,0.0009343392795291,-0.0518693022284044,0.0501227029157336,0.0532291645826483,0.0528036415079336,0.0491883636362045,0.050085789,1.050085789,1,Premium (non-grazing),0.4947604166666667,TOI-2635,6502.0,10.474,10.696,7.4547813,0,90,0,0.250858628,1.380652108,15.47570287,False
TOI-2636.01,TPC,,0.0006802290443215,-0.0470667088994862,0.0493052326379132,0.0507791367830988,0.0477469379438077,0.0486250035935916,0.07183314,1.07183314,1,Premium (non-grazing),0.4942499999999999,TOI-2636,7585.0,10.387,10.515,3.105494,0,90,0,0.516,1.32970321,14.90461766,False
TOI-2645.01,TPC,,-8.654262337346087e-05,-0.0481156239462372,0.04563935739602,0.0484826501649604,0.0480290813228637,0.0457259000193934,0.208254652,1.208254652,1,Premium (non-grazing),0.4989166666666667,TOI-2645,5465.0,11.368,11.725,1.4436706,0,90,0,4.337,1.912429346,21.43638369,False
TOI-2649.01,TPC,,0.002374411649477,-0.0665768381671056,0.0706344828789458,0.0723984033952829,0.0689512498165827,0.0682600712294687,0.107842478,1.107842478,1,Premium (non-grazing),0.4975520833333333,TOI-2649,6408.0,11.759,11.941,3.375591,0,90,0,1.163,1.277620821,14.32082717,False
TOI-2659.01,TPC,,0.0001695362131736,-0.0405571375698515,0.0401942404340805,0.0425724591718081,0.0407266737830252,0.0400247042209068,0.149197855,1.149197855,1,Premium (non-grazing),0.4933749999999999,TOI-2659,4926.0,11.506,11.936,1.2558789,0,90,0,2.226,1.317941899,14.77278535,False
TOI-2665.01,TPC,,0.0006894318858219,-0.0564072986809413,0.0554018440066909,0.0588646085984005,0.0570967305667632,0.054712412120869,0.051778374,1.051778374,1,Premium (non-grazing),0.4947083333333333,TOI-2665,6112.0,9.508,9.8,2.8456505,0,90,0,0.2681,0.656257113,7.355973336,False
TOI-2668.01,TPC,,0.0003796309996329,-0.0240664251876606,0.0253267711750501,0.0259107718533158,0.0244460561872936,0.0249471401754171,0.028982753,1.028982753,1,Premium (non-grazing),0.49934375,TOI-2668,6859.0,9.561,9.691,1.1159326,0,90,0,0.084,0.474454682,5.318153388,False
TOI-2670.01,TPC,,0.0052898943945204,-0.141708938070614,0.1505585095651356,0.1544248810940926,0.1469988324651345,0.1452686151706151,0.064071605,1.064071605,1,Premium (non-grazing),0.4958541666666666,TOI-2670,6332.0,8.83,9.084,12.9281223,0,90,0,0.410517053,0.868342088,9.733229735,False
TOI-2673.01,TPC,,-0.0017648179615141,-0.0424042042946409,0.0390096867236139,0.0430614045313518,0.0406393863331267,0.040774504685128,0.019287302,1.019287302,1,Premium (non-grazing),0.4950833333333333,TOI-2673,5601.42,7.861,8.189,1.9126596,0,90,0,0.0372,0.233584965,2.618249376,False
TOI-2674.01,TPC,,0.000246823980742,-0.065548764756198,0.0655714029639843,0.0684842564652892,0.06579558873694,0.0653245789832422,0.061481705,1.061481705,1,Premium (non-grazing),0.4985833333333333,TOI-2674,6433.0,9.383,9.672,7.2972359,0,90,0,0.378,1.257290742,14.0929477,False
TOI-2676.01,TPC,,-0.0016601558422804,-0.0544509538574023,0.048994332591023,0.0544378502122867,0.0527907980151219,0.0506544884333035,0.100299551,1.100299551,1,Premium (non-grazing),0.4926458333333333,TOI-2676,6231.41,11.897,12.14,3.4082154,0,90,0,1.006,1.551781696,17.39389113,False
TOI-2677.01,TPC,,-0.0030323865332393,-0.0904049788408388,0.085034897114024,0.0930607355102799,0.0873725923075995,0.0880672836472633,0.070213959,1.070213959,1,Premium (non-grazing),0.4968749999999999,TOI-2677,5186.9,9.618,10.085,6.4967452,0,90,0,0.493,1.045392662,11.7177862,False
TOI-2679.01,TPC,,0.0031979670410163,-0.0888433000621911,0.0928535408766901,0.0957761166467374,0.0920412671032075,0.0896555738356737,0.120498963,1.120498963,1,Premium (non-grazing),0.4933125,TOI-2679,5805.0,11.575,11.864,3.8539027,0,90,0,1.452,1.086943537,12.18352917,False
TOI-268.01,TPC,,0.0025839295085208,-0.0593127341307857,0.0657882414440533,0.0656711571476854,0.0618966636393065,0.0632043119355325,0.036742346,1.036742346,1,Premium (non-grazing),0.4972395833333333,TOI-268,5835.0,8.719,9.012,5.066175,0,90,0,0.135,0.775873957,8.696756237,False
TOI-2687.01,TPC,,0.0003505644967214,-0.0561415021325599,0.055125977121808,0.0579526467231889,0.0564920666292814,0.0547754126250865,0.076746335,1.076746335,1,Premium (non-grazing),0.4981458333333333,TOI-2687,5650.0,11.435,11.742,4.0944492,0,90,0,0.589,1.197012893,13.41729445,False
TOI-2688.01,TPC,,0.0003002155367323,-0.0368295356194678,0.037140704277259,0.0389911811148121,0.0371297511562001,0.0368404887405267,0.032557641,1.032557641,1,Premium (non-grazing),0.4976041666666666,TOI-2688,5530.0,10.389,10.652,2.1415519,0,90,0,0.106,0.46967194,5.26454372,False
TOI-2689.01,TPC,,0.0018642229871437,-0.0799454713382155,0.0786650068835651,0.0838018074125489,0.0818096943253592,0.0768007838964214,0.072111026,1.072111026,1,Premium (non-grazing),0.4958020833333333,TOI-2689,5001.0,11.406,11.834,3.4180406,0,90,0,0.52,0.623960203,6.993957898,False
TOI-2691.01,TPC,,-0.0008680282698459,-0.0868098772188298,0.0878634493719572,0.0915644148650669,0.0859418489489838,0.0887314776418031,0.051672043,1.051672043,1,Premium (non-grazing),0.4997395833333333,TOI-2691,5283.0,11.453,11.839,3.8821916,0,90,0,0.267,0.475749505,5.332667033,False
TOI-2700.01,TPC,,0.0002703243073352,-0.0812764983901565,0.0830904693668262,0.087131942758649,0.0815468226974917,0.082820145059491,0.105403985,1.105403985,1,Premium (non-grazing),0.4984791666666667,TOI-2700,5720.0,11.124,11.435,4.6636858,0,90,0,1.111,1.192287315,13.36432554,False
TOI-2704.01,TPC,,4.2226676052668205e-05,-0.0763443068165021,0.0730208219881304,0.0778222845501326,0.0763865334925547,0.0729785953120778,0.12922848,1.12922848,1,Premium (non-grazing),0.4972708333333333,TOI-2704,6552.0,11.956,12.15,3.6364993,0,90,0,1.67,1.541156489,17.27479339,False
TOI-2711.01,TPC,,0.0036337206971435,-0.0944324571774892,0.1017023762631212,0.1029596437734062,0.0980661778746327,0.0980686555659776,0.120747671,1.120747671,1,Premium (non-grazing),0.4985625,TOI-2711,5530.29,11.813,12.17,5.7604868,0,90,0,1.458,1.315358513,14.74382822,False
TOI-2715.01,TPC,,0.001140426309174,-0.0552433357699088,0.0558214036033586,0.0580210995177125,0.0563837620790828,0.0546809772941846,0.070071392,1.070071392,1,Premium (non-grazing),0.4985208333333333,TOI-2715,6323.0,11.893,12.189,4.9640641,0,90,0,0.491,1.3295897,14.90334532,False
TOI-2720.01,TPC,,-4.638290954484518e-05,-0.0277730973736521,0.0276851866599209,0.0288989813774063,0.0277267144641073,0.0277315695694657,0.047958315,1.047958315,1,Premium (non-grazing),0.500875,TOI-2720,5834.0,11.381,11.685,2.1473577,0,90,0,0.23,0.98890673,11.08463648,False
TOI-2728.01,TPC,,-0.0002575093653445,-0.0354298970784239,0.0343249496130873,0.0373091159824795,0.0351723877130794,0.0345824589784319,0.108719823,1.108719823,1,Premium (non-grazing),0.4956041666666666,TOI-2728,5776.0,11.684,12.068,1.7246234,0,90,0,1.182,1.447038274,16.21982413,False
TOI-2729.01,TPC,,-0.0017804789551169,-0.1125965758027519,0.1114264703517931,0.1174416299545728,0.1108160968476349,0.11320694930691,0.159436508,1.159436508,1,Premium (non-grazing),0.4955729166666666,TOI-2729,5240.22,11.094,11.494,4.0350169,0,90,0,2.542,1.16953149,13.10925593,False
TOI-2735.01,TPC,,0.001739115626799,-0.0637834936957166,0.0683636339414932,0.0703279979991249,0.0655226093225156,0.0666245183146941,0.172249819,1.172249819,1,Premium (non-grazing),0.4971770833333334,TOI-2735,4687.0,11.494,12.021,1.9663653,0,90,0,2.967,1.239085146,13.88888153,False
TOI-2737.01,TPC,,-0.0004845628993807,-0.0282285403470094,0.0273899438086002,0.0291900759409249,0.0277439774476287,0.0278745067079809,0.047958315,1.047958315,1,Premium (non-grazing),0.4949479166666667,TOI-2737,6272.0,11.652,11.892,3.3328544,0,90,0,0.23,1.359929929,15.24342837,False
TOI-2741.01,TPC,,-0.0008821532964182,-0.055270121238856,0.0538621270246623,0.0571651471021803,0.0543879679424377,0.0547442803210805,0.113534136,1.113534136,1,Premium (non-grazing),0.4964270833333333,TOI-2741,6636.0,11.042,11.235,2.9884191,0,90,0,1.289,1.546425779,17.33385675,False
TOI-2745.01,TPC,,0.000450026291752,-0.0334404178513466,0.0352874293707619,0.0362025272936331,0.0338904441430986,0.0348374030790099,0.127161315,1.127161315,1,Premium (non-grazing),0.4960833333333333,TOI-2745,7122.0,11.278,11.447,1.7932884,0,90,0,1.617,2.149113611,24.08937306,False
TOI-2746.01,TPC,,-0.0017464187896873,-0.0826963933332999,0.080512419465842,0.0857877789412422,0.0809499745436126,0.0822588382555294,0.075365775,1.075365775,1,Premium (non-grazing),0.49821875,TOI-2746,9668.0,11.686,11.677,4.9208778,0,90,0,0.568,1.210529292,13.56879951,False
TOI-2749.01,TPC,,0.0001467952710909,-0.0721638171788253,0.0688065464675851,0.0740714659630281,0.0723106124499163,0.0686597511964941,0.064109282,1.064109282,1,Premium (non-grazing),0.4967291666666666,TOI-2749,7616.0,10.953,11.076,6.9724832,0,90,0,0.411,1.347794428,15.10740178,False
TOI-2757.01,TPC,,6.0286815728122127e-05,-0.0667728787894444,0.0648402752176231,0.0683546257524188,0.0668331656051725,0.064779988401895,0.147648231,1.147648231,1,Premium (non-grazing),0.4956145833333333,TOI-2757,6704.0,11.936,12.089,3.4813976,0,90,0,2.18,2.0089606,22.51840066,False
TOI-2762.01,TPC,,0.0033091576748648,-0.0743689210533484,0.0817426090522642,0.0836344598734015,0.0776780787282133,0.0784334513773993,0.121037184,1.121037184,1,Premium (non-grazing),0.4940833333333333,TOI-2762,6294.0,11.517,11.818,3.9072351,0,90,0,1.465,1.327298941,14.87766825,False
TOI-2764.01,TPC,,0.00177650326463,-0.0362806389885952,0.0390559355455312,0.0389494994059269,0.0380571422532252,0.0372794322809012,0.060166436,1.060166436,1,Premium (non-grazing),0.4972395833333333,TOI-2764,6494.0,11.803,12.045,2.276734,0,90,0,0.362,1.041883775,11.67845515,False
TOI-2766.01,TPC,,-0.000606488658237,-0.0986801819485586,0.0979677289003351,0.1038806638751164,0.0980736932903216,0.0985742175585721,0.122515305,1.122515305,1,Premium (non-grazing),0.4960208333333333,TOI-2766,6354.0,10.896,11.153,7.2748135,0,90,0,1.501,1.673918786,18.76292342,False
TOI-2767.01,TPC,,0.0001310826154808,-0.0136485349086782,0.0136770657544529,0.0142592513028469,0.013779617524159,0.0135459831389721,0.024899799,1.024899799,1,Premium (non-grazing),0.4996041666666666,TOI-2767,5023.0,9.748,10.244,0.934057,0,90,0,0.062,1.258705753,14.10880853,False
TOI-2778.01,TPC,,0.0032229322389777,-0.0834032088865674,0.0888226478788729,0.091370640330545,0.0866261411255452,0.0855997156398951,0.129344501,1.129344501,1,Premium (non-grazing),0.4988854166666666,TOI-2778,6288.0,11.12,11.525,4.4445101,0,90,0,1.673,1.429926767,16.02802158,False
TOI-2781.01,TPC,,-0.0014601887433135,-0.0819979658756845,0.0835372854131433,0.0863570495448309,0.0805377771323709,0.0849974741564569,0.07981228,1.07981228,1,Premium (non-grazing),0.4982604166666666,TOI-2781,3868.0,11.046,11.693,2.7636665,0,90,0,0.637,0.542191285,6.077411671,False
TOI-2783.01,TPC,,0.0003771415966937,-0.0423814564180828,0.0441528563514773,0.0454225563557741,0.0427585980147765,0.0437757147547836,0.142442971,1.142442971,1,Premium (non-grazing),0.4976666666666666,TOI-2783,6058.0,11.272,11.619,2.3044132,0,90,0,2.029,2.1485095,24.08260159,False
TOI-2786.01,TPC,,-0.0016981509423196,-0.0466940988157078,0.0431392204650603,0.0470120234231055,0.0449959478733882,0.0448373714073799,0.087635609,1.087635609,1,Premium (non-grazing),0.4965833333333333,TOI-2786,5605.0,11.692,12.142,3.7576217,0,90,0,0.768,1.610121532,18.04782123,False
TOI-279.01,TPC,,-0.0028321388162064,-0.2189049912951151,0.2064339307689689,0.2232747862468481,0.2160728524789086,0.2092660695851754,0.03968627,1.03968627,1,Premium (non-grazing),0.4953541666666666,TOI-279,4413.0,8.984,9.532,11.4707838,0,90,0,0.1575,0.280003338,3.13855202,False
TOI-2790.01,TPC,,0.0012933199478045,-0.0335770356794995,0.0363493882243398,0.0372936508195171,0.0348703556273041,0.0350560682765352,0.10034939,1.10034939,1,Premium (non-grazing),0.4952708333333333,TOI-2790,6901.0,11.469,11.618,2.3341583,0,90,0,1.007,1.884988055,21.12879478,False
TOI-2791.01,TPC,,-0.00110431004672,-0.0467120513549269,0.0429928708586803,0.0469708187267232,0.0456077413082069,0.0440971809054003,0.070781353,1.070781353,1,Premium (non-grazing),0.4944791666666667,TOI-2791,6425.0,12.002,12.205,3.7482756,0,90,0,0.501,1.389471369,15.57455781,False
TOI-2794.01,TPC,,-0.0003198956320091,-0.057295768006318,0.0547025389605519,0.058886177425395,0.0569758723743088,0.0550224345925611,0.078230429,1.078230429,1,Premium (non-grazing),0.49784375,TOI-2794,6151.0,11.672,12.04,4.7654865,0,90,0,0.612,1.408225117,15.7847682,False
TOI-2798.01,TPC,,-0.0006454348867917,-0.0562262366358302,0.0521973852368354,0.0577634783828866,0.0555808017490384,0.0528428201236272,0.118701306,1.118701306,1,Premium (non-grazing),0.4983645833333333,TOI-2798,5931.0,11.937,12.227,3.994474,0,90,0,1.409,1.857229542,20.81765015,False
TOI-2804.01,TPC,,-0.0025096745371389,-0.0672494629333452,0.0624398487150548,0.0686184939676353,0.0647397883962062,0.0649495232521937,0.029447179,1.029447179,1,Premium (non-grazing),0.4959583333333333,TOI-2804,5913.86,8.131,8.344,4.8033954,0,90,0,0.086713633,0.431612263,4.837933541,False
TOI-2809.01,TPC,,-0.0003314177593763,-0.0597345655882041,0.0605480944162784,0.0630164421028617,0.0594031478288277,0.0608795121756547,0.071937696,1.071937696,1,Premium (non-grazing),0.4979375,TOI-2809,6225.0,10.043,10.312,3.1660849,0,90,0,0.517503207,0.936439677,10.49653429,False
TOI-2814.01,TPC,,0.0019666913623199,-0.0756625231149068,0.080567165880753,0.0818048253066526,0.0776292144772268,0.078600474518433,0.095897569,1.095897569,1,Premium (non-grazing),0.4931562499999999,TOI-2814,6737.0,10.414,10.594,5.479335,0,90,0,0.91963438,1.428506097,16.01209731,False
