Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,b_occ_quantiles,t_eclipse_median,t_eclipse_16,t_eclipse_84,t_eclipse_std,t_eclipse_err_lower,t_eclipse_err_upper,t_eclipse_quantiles,k_rp_rs,one_minus_k,one_plus_k,acceptance_fraction
TOI-4515b,MCS,False,0.9082365900473148,0.8816674225125074,0.9346535151110448,0.026625138573889356,0.026569167534807425,0.026416925063729946,"0.809086,0.847823,0.854318,0.858716,0.862082,0.864728,0.867037,0.869234,0.871180,0.872838,0.874445,0.875816,0.876989,0.878331,0.879654,0.880758,0.881807,0.882830,0.883884,0.884795,0.885688,0.886616,0.887497,0.888419,0.889258,0.890112,0.890937,0.891712,0.892489,0.893311,0.894070,0.894826,0.895603,0.896397,0.897148,0.897853,0.898579,0.899342,0.900066,0.900768,0.901469,0.902133,0.902879,0.903564,0.904262,0.904958,0.905724,0.906436,0.907159,0.907859,0.908622,0.909250,0.909896,0.910524,0.911252,0.911888,0.912578,0.913219,0.913920,0.914602,0.915201,0.915874,0.916577,0.917263,0.917978,0.918728,0.919450,0.920193,0.920904,0.921646,0.922377,0.923170,0.924010,0.924834,0.925601,0.926501,0.927329,0.928238,0.929129,0.930119,0.931152,0.932240,0.933324,0.934476,0.935693,0.936890,0.938181,0.939449,0.940862,0.942341,0.943962,0.945674,0.947418,0.949709,0.952248,0.955067,0.958861,0.963569,0.971012,1.011721",2459454.852137169,2459454.7796984822,2459454.926527133,0.07344089906706464,0.07243868662044406,0.07438996434211731,"2459454.563977,2459454.684095,2459454.704290,2459454.716576,2459454.726874,2459454.734097,2459454.740740,2459454.746187,2459454.751078,2459454.755436,2459454.759799,2459454.764077,2459454.767536,2459454.771228,2459454.774288,2459454.777283,2459454.780073,2459454.783145,2459454.785885,2459454.788623,2459454.791413,2459454.793882,2459454.796260,2459454.798702,2459454.801032,2459454.803451,2459454.805758,2459454.808003,2459454.810282,2459454.812314,2459454.814464,2459454.816432,2459454.818503,2459454.820425,2459454.822100,2459454.824020,2459454.826070,2459454.827836,2459454.829796,2459454.831932,2459454.833835,2459454.835675,2459454.837591,2459454.839640,2459454.841447,2459454.843310,2459454.845179,2459454.847179,2459454.849216,2459454.851186,2459454.853027,2459454.854877,2459454.856810,2459454.858585,2459454.860430,2459454.862376,2459454.864234,2459454.866136,2459454.867889,2459454.869886,2459454.871899,2459454.874015,2459454.876127,2459454.878256,2459454.880434,2459454.882718,2459454.884809,2459454.886755,2459454.889018,2459454.891246,2459454.893523,2459454.895589,2459454.897700,2459454.899853,2459454.902208,2459454.904663,2459454.907219,2459454.909607,2459454.912090,2459454.914631,2459454.917165,2459454.919887,2459454.923104,2459454.926021,2459454.929090,2459454.932420,2459454.935731,2459454.939459,2459454.943220,2459454.947192,2459454.951371,2459454.956389,2459454.962413,2459454.968135,2459454.974656,2459454.981747,2459454.991474,2459455.005257,2459455.024075,2459455.155470",0.13,0.87,1.13,0.5914895833333333
TOI-782b,MCS,False,0.5478660855428911,0.41465462936674813,0.810383723051605,0.20549067141831867,0.13321145617614294,0.26251763750871393,"0.096326,0.285554,0.313392,0.326972,0.339945,0.350273,0.359678,0.366585,0.373120,0.378795,0.385037,0.390202,0.395651,0.400750,0.405602,0.410350,0.415250,0.419754,0.423870,0.428246,0.432628,0.436741,0.441007,0.444830,0.448162,0.452080,0.455401,0.459048,0.462363,0.466665,0.470200,0.473953,0.477433,0.480867,0.484766,0.488713,0.492636,0.496313,0.499683,0.503482,0.507488,0.511223,0.515311,0.519085,0.522909,0.527157,0.531809,0.536136,0.540816,0.545364,0.550190,0.555378,0.560501,0.565591,0.571356,0.576886,0.582519,0.588840,0.594763,0.600349,0.606506,0.613427,0.620249,0.627564,0.634429,0.641729,0.648937,0.657408,0.665154,0.673642,0.681342,0.690082,0.698693,0.707866,0.717154,0.727048,0.736128,0.744624,0.755188,0.765871,0.776532,0.787842,0.798339,0.808559,0.820927,0.833958,0.846004,0.859513,0.874986,0.890211,0.907883,0.927526,0.949171,0.973439,0.999097,1.032470,1.073013,1.120265,1.209837,1.796429",2458581.059315511,2458580.367568334,2458581.7301591844,0.667100361437573,0.691747176926583,0.6708436734043062,"2458578.787715,2458579.546843,2458579.713991,2458579.806782,2458579.876635,2458579.943347,2458579.996554,2458580.043345,2458580.085788,2458580.128310,2458580.166104,2458580.201966,2458580.237563,2458580.275162,2458580.310143,2458580.343507,2458580.372613,2458580.402917,2458580.432151,2458580.460659,2458580.489753,2458580.517619,2458580.543307,2458580.569722,2458580.594487,2458580.618183,2458580.642896,2458580.667461,2458580.689404,2458580.713567,2458580.734524,2458580.756151,2458580.776652,2458580.797134,2458580.816962,2458580.835789,2458580.855720,2458580.873201,2458580.893253,2458580.911029,2458580.929016,2458580.945601,2458580.962377,2458580.978625,2458580.994368,2458581.008477,2458581.023119,2458581.036274,2458581.046511,2458581.054805,2458581.063763,2458581.074644,2458581.086045,2458581.100616,2458581.114774,2458581.130669,2458581.146456,2458581.160558,2458581.176657,2458581.195567,2458581.212167,2458581.227872,2458581.246378,2458581.265156,2458581.281959,2458581.300780,2458581.318604,2458581.337787,2458581.357751,2458581.381653,2458581.402312,2458581.423674,2458581.446196,2458581.468571,2458581.489993,2458581.515829,2458581.537180,2458581.563485,2458581.590325,2458581.619314,2458581.642873,2458581.667451,2458581.693960,2458581.725200,2458581.754521,2458581.785828,2458581.815019,2458581.852996,2458581.891542,2458581.931717,2458581.971385,2458582.017637,2458582.064923,2458582.116940,2458582.174411,2458582.249124,2458582.327951,2458582.423657,2458582.569542,2458583.639573",0.0606,0.9394,1.0606,0.5025208333333333
WASP-32b,MCS,False,0.6302878564787997,0.5584865832145732,0.7065487949101659,0.07433704408239987,0.07180127326422647,0.07626093843136617,"0.330378,0.465928,0.485085,0.497353,0.506436,0.513597,0.520520,0.525960,0.530967,0.535516,0.539503,0.543272,0.546947,0.550004,0.552942,0.555849,0.558803,0.561717,0.564966,0.567653,0.570208,0.572779,0.575425,0.577870,0.580081,0.582394,0.584475,0.586610,0.588608,0.590623,0.592708,0.594817,0.596972,0.599015,0.600932,0.602901,0.604715,0.606726,0.608726,0.610745,0.612634,0.614613,0.616506,0.618309,0.620289,0.621972,0.623935,0.625721,0.627416,0.629284,0.631272,0.633048,0.634758,0.636774,0.638753,0.640634,0.642412,0.644370,0.646489,0.648541,0.650496,0.652605,0.654606,0.656425,0.658341,0.660569,0.662916,0.665123,0.667419,0.669740,0.672054,0.674288,0.676410,0.678591,0.680939,0.683385,0.685814,0.688567,0.691314,0.694382,0.697120,0.699907,0.702813,0.705970,0.709544,0.713016,0.716246,0.720371,0.724275,0.728739,0.733721,0.738510,0.744080,0.749905,0.756775,0.765302,0.775163,0.790013,0.811710,0.987497",2455152.397785126,2455152.3840723084,2455152.4102760577,0.013331625469178605,0.013712817803025246,0.012490931432694197,"2455152.348368,2455152.365764,2455152.369359,2455152.371376,2455152.373313,2455152.374807,2455152.376148,2455152.377349,2455152.378323,2455152.379260,2455152.380029,2455152.380819,2455152.381621,2455152.382298,2455152.382943,2455152.383551,2455152.384170,2455152.384749,2455152.385334,2455152.385865,2455152.386347,2455152.386817,2455152.387268,2455152.387714,2455152.388151,2455152.388587,2455152.389021,2455152.389463,2455152.389870,2455152.390286,2455152.390652,2455152.391049,2455152.391426,2455152.391814,2455152.392188,2455152.392588,2455152.392962,2455152.393329,2455152.393694,2455152.394058,2455152.394444,2455152.394827,2455152.395191,2455152.395564,2455152.395923,2455152.396285,2455152.396621,2455152.396949,2455152.397294,2455152.397618,2455152.397944,2455152.398263,2455152.398605,2455152.398913,2455152.399234,2455152.399567,2455152.399888,2455152.400187,2455152.400519,2455152.400855,2455152.401186,2455152.401500,2455152.401847,2455152.402199,2455152.402572,2455152.402943,2455152.403336,2455152.403686,2455152.404051,2455152.404449,2455152.404820,2455152.405203,2455152.405572,2455152.405939,2455152.406336,2455152.406713,2455152.407141,2455152.407548,2455152.407937,2455152.408378,2455152.408795,2455152.409234,2455152.409713,2455152.410177,2455152.410704,2455152.411233,2455152.411735,2455152.412305,2455152.412926,2455152.413493,2455152.414082,2455152.414852,2455152.415776,2455152.416884,2455152.418196,2455152.419740,2455152.421765,2455152.424556,2455152.429149,2455152.458857",0.109243215,0.890756785,1.109243215,0.594125
TOI-3837b,MCS,False,0.4869746414804358,0.4368750858922666,0.5397780382049029,0.05177870929395959,0.0500995555881692,0.0528033967244671,"0.313827,0.375477,0.387515,0.395439,0.401504,0.406285,0.410387,0.414137,0.417432,0.420761,0.423453,0.426194,0.428477,0.430883,0.433089,0.435196,0.437223,0.439060,0.441007,0.442932,0.444728,0.446423,0.447901,0.449693,0.451439,0.452888,0.454371,0.456123,0.457645,0.459124,0.460661,0.462109,0.463430,0.464913,0.466336,0.467734,0.469123,0.470489,0.471792,0.473189,0.474531,0.475898,0.477231,0.478585,0.479887,0.481143,0.482408,0.483686,0.485004,0.486327,0.487628,0.488924,0.490157,0.491425,0.492617,0.493945,0.495202,0.496534,0.497791,0.499052,0.500507,0.501665,0.502928,0.504285,0.505609,0.507026,0.508444,0.509927,0.511387,0.512888,0.514494,0.516153,0.517972,0.519640,0.521399,0.523324,0.525085,0.526891,0.528664,0.530664,0.532676,0.534569,0.536709,0.539348,0.541877,0.544366,0.547047,0.549838,0.552879,0.555924,0.559237,0.563132,0.567536,0.571896,0.576370,0.581774,0.589557,0.599653,0.616918,0.710726",2458882.495907321,2458882.330713707,2458882.6840806655,0.1810263775691525,0.16519361408427358,0.18817334435880184,"2458881.718635,2458882.111618,2458882.160541,2458882.189853,2458882.213343,2458882.230213,2458882.245009,2458882.256565,2458882.267686,2458882.278037,2458882.286772,2458882.294805,2458882.303097,2458882.310503,2458882.317617,2458882.325011,2458882.331974,2458882.338330,2458882.344076,2458882.349935,2458882.355871,2458882.361658,2458882.367301,2458882.372596,2458882.377575,2458882.382676,2458882.387672,2458882.392844,2458882.398044,2458882.402382,2458882.407304,2458882.412044,2458882.416720,2458882.420844,2458882.425817,2458882.430324,2458882.434857,2458882.439180,2458882.443738,2458882.448441,2458882.453164,2458882.457690,2458882.462025,2458882.466788,2458882.471217,2458882.475764,2458882.480304,2458882.484757,2458882.489157,2458882.493488,2458882.498041,2458882.502727,2458882.507425,2458882.512214,2458882.516656,2458882.521289,2458882.525921,2458882.530467,2458882.535192,2458882.540436,2458882.545308,2458882.549954,2458882.555098,2458882.560160,2458882.565116,2458882.570389,2458882.575740,2458882.581160,2458882.586541,2458882.591528,2458882.596871,2458882.602651,2458882.608348,2458882.613642,2458882.619876,2458882.626273,2458882.632859,2458882.638869,2458882.645603,2458882.652862,2458882.659638,2458882.666673,2458882.674831,2458882.682795,2458882.691130,2458882.699894,2458882.709396,2458882.719164,2458882.729286,2458882.740316,2458882.752400,2458882.767828,2458882.782079,2458882.799021,2458882.818216,2458882.840945,2458882.869954,2458882.910986,2458882.971235,2458883.403399",0.083,0.917,1.083,0.5946458333333333
HATS-68b,MCS,False,0.7162295797474969,0.547548014774948,0.8161943255317624,0.16271829001136787,0.16868156497254894,0.09996474578426551,"0.053401,0.227414,0.286577,0.326519,0.358897,0.387346,0.411058,0.430998,0.450519,0.467140,0.482469,0.495152,0.507263,0.519018,0.529854,0.540193,0.549195,0.558348,0.567973,0.577309,0.585463,0.593324,0.600248,0.607149,0.613761,0.620126,0.625878,0.631632,0.637295,0.642841,0.648240,0.652594,0.657315,0.662664,0.667268,0.671591,0.675729,0.679538,0.683319,0.686825,0.690131,0.693215,0.696243,0.699510,0.702307,0.705198,0.707614,0.709964,0.712365,0.715023,0.717573,0.719867,0.722064,0.724350,0.726343,0.728213,0.730105,0.731882,0.733894,0.735684,0.737596,0.739463,0.741494,0.743829,0.745984,0.748366,0.750769,0.753148,0.755593,0.757795,0.760258,0.762848,0.766096,0.769031,0.772333,0.775885,0.779316,0.783243,0.787618,0.792336,0.797317,0.802867,0.808759,0.814845,0.822103,0.828739,0.837755,0.846932,0.856561,0.868449,0.880736,0.893600,0.908904,0.926938,0.945402,0.969613,0.998577,1.040023,1.109593,1.382135",2457412.2003731434,2457411.7955511175,2457412.5913808197,0.4899000183811539,0.40482202591374516,0.3910076762549579,"2457410.019213,2457410.864805,2457411.021367,2457411.152885,2457411.249915,2457411.328109,2457411.397387,2457411.456202,2457411.512754,2457411.557008,2457411.605026,2457411.647463,2457411.684720,2457411.715325,2457411.745830,2457411.772440,2457411.799513,2457411.822814,2457411.846264,2457411.867156,2457411.889378,2457411.908427,2457411.926777,2457411.945465,2457411.962365,2457411.978881,2457411.994659,2457412.010292,2457412.024493,2457412.038318,2457412.050876,2457412.062530,2457412.074534,2457412.085152,2457412.096471,2457412.107235,2457412.118058,2457412.126113,2457412.134488,2457412.142548,2457412.149999,2457412.157208,2457412.163190,2457412.169534,2457412.175374,2457412.181043,2457412.186188,2457412.190885,2457412.195036,2457412.198745,2457412.201588,2457412.203545,2457412.206728,2457412.210819,2457412.214839,2457412.219964,2457412.225884,2457412.231507,2457412.237016,2457412.243844,2457412.250683,2457412.258485,2457412.266720,2457412.275467,2457412.284856,2457412.293517,2457412.303620,2457412.314446,2457412.325061,2457412.335612,2457412.347363,2457412.360973,2457412.373708,2457412.388590,2457412.401984,2457412.418576,2457412.435126,2457412.452483,2457412.472433,2457412.490910,2457412.516249,2457412.540356,2457412.564322,2457412.587402,2457412.610938,2457412.639592,2457412.670689,2457412.704789,2457412.743055,2457412.782135,2457412.827632,2457412.870601,2457412.923895,2457412.977771,2457413.037148,2457413.107718,2457413.195283,2457413.333248,2457413.521497,2457414.226328",0.0725,0.9275,1.0725,0.4989166666666667
TOI-5344b,MCS,False,0.6828799368085706,0.6158650912596105,0.752691455708583,0.06893736285963911,0.06701484554896009,0.06981151890001236,"0.363362,0.527266,0.546138,0.558734,0.567138,0.575243,0.580963,0.585644,0.590111,0.594235,0.598055,0.601529,0.604889,0.607851,0.610781,0.613793,0.616289,0.618777,0.620957,0.623183,0.625762,0.628305,0.630699,0.632963,0.635139,0.637346,0.639889,0.642133,0.644270,0.646329,0.648115,0.650088,0.651904,0.653947,0.655872,0.657600,0.659521,0.661317,0.663301,0.665059,0.666740,0.668545,0.670157,0.671811,0.673575,0.675261,0.676901,0.678617,0.680265,0.682100,0.683891,0.685428,0.687144,0.688928,0.690825,0.692626,0.694626,0.696617,0.698304,0.699823,0.701650,0.703597,0.705656,0.707526,0.709234,0.711200,0.712904,0.714788,0.716666,0.718537,0.720715,0.722735,0.724942,0.727250,0.729658,0.731944,0.734292,0.736725,0.738779,0.741288,0.743578,0.746063,0.749077,0.752124,0.755728,0.759067,0.762003,0.765643,0.768883,0.772649,0.776529,0.781668,0.787297,0.792631,0.798979,0.807068,0.816553,0.829984,0.851772,0.988831",2459479.185449843,2459479.066932154,2459479.312367685,0.14353529120060768,0.11851768894121051,0.12691784230992198,"2459478.503170,2459478.817786,2459478.869802,2459478.901140,2459478.926949,2459478.945248,2459478.963625,2459478.977061,2459478.989617,2459479.002019,2459479.013994,2459479.025816,2459479.035589,2459479.044165,2459479.053017,2459479.060481,2459479.067962,2459479.074804,2459479.080877,2459479.086730,2459479.091995,2459479.096890,2459479.101720,2459479.106122,2459479.110518,2459479.114645,2459479.118619,2459479.122379,2459479.126042,2459479.129534,2459479.132770,2459479.136107,2459479.139551,2459479.142704,2459479.146011,2459479.148960,2459479.151600,2459479.154338,2459479.157156,2459479.159725,2459479.162253,2459479.164899,2459479.167421,2459479.169859,2459479.172164,2459479.174525,2459479.177038,2459479.179702,2459479.182056,2459479.184220,2459479.186443,2459479.188377,2459479.190663,2459479.193020,2459479.195322,2459479.197486,2459479.199495,2459479.201531,2459479.203691,2459479.205777,2459479.208169,2459479.210099,2459479.212848,2459479.216531,2459479.220106,2459479.223708,2459479.227859,2459479.231906,2459479.235867,2459479.239615,2459479.243624,2459479.247811,2459479.252112,2459479.256533,2459479.261655,2459479.266069,2459479.271371,2459479.276765,2459479.282429,2459479.287747,2459479.293596,2459479.299635,2459479.305489,2459479.311254,2459479.317979,2459479.324302,2459479.332090,2459479.340644,2459479.350746,2459479.362556,2459479.376455,2459479.388290,2459479.402472,2459479.418208,2459479.437418,2459479.457015,2459479.480975,2459479.517689,2459479.571684,2459479.854666",0.159,0.841,1.159,0.47992708333333334
TOI-4377b,MCS,False,0.6026091605086955,0.511160164651082,0.7078063270418132,0.09892085541975923,0.09144899585761346,0.10519716653311773,"0.243560,0.395540,0.421288,0.436356,0.447346,0.457372,0.463768,0.469887,0.476010,0.480909,0.486608,0.491230,0.495850,0.500313,0.504242,0.508433,0.511730,0.515618,0.518782,0.522033,0.524827,0.527615,0.531408,0.534154,0.537399,0.540318,0.542734,0.545745,0.548281,0.550990,0.553268,0.555862,0.558772,0.561562,0.563802,0.566829,0.569072,0.571536,0.573942,0.576608,0.579095,0.581332,0.583535,0.585873,0.588694,0.591348,0.593774,0.596252,0.598726,0.601373,0.603999,0.606395,0.608907,0.611100,0.613479,0.616060,0.618555,0.621148,0.623839,0.626651,0.629523,0.632143,0.634810,0.637732,0.641005,0.643809,0.646572,0.649177,0.652267,0.655292,0.658240,0.661742,0.665253,0.668750,0.672615,0.676140,0.680190,0.683603,0.687096,0.691374,0.694556,0.698206,0.702279,0.706851,0.711980,0.717336,0.722189,0.728503,0.733163,0.738225,0.744641,0.752527,0.760882,0.770043,0.778684,0.792167,0.805819,0.825045,0.854250,1.117666",2458604.4312898116,2458604.3610893264,2458604.5603025514,0.10083262699416079,0.07020048517733812,0.12901273975148797,"2458604.308980,2458604.316759,2458604.320145,2458604.323479,2458604.327161,2458604.331111,2458604.334604,2458604.337903,2458604.340853,2458604.343548,2458604.346213,2458604.348942,2458604.351812,2458604.354248,2458604.356723,2458604.359108,2458604.361501,2458604.363881,2458604.366472,2458604.368957,2458604.371389,2458604.373904,2458604.376405,2458604.378639,2458604.381191,2458604.383385,2458604.385569,2458604.387721,2458604.389772,2458604.391860,2458604.393874,2458604.395962,2458604.398028,2458604.400136,2458604.402183,2458604.404116,2458604.406034,2458604.407820,2458604.409684,2458604.411377,2458604.413240,2458604.415147,2458604.416977,2458604.418819,2458604.420894,2458604.422722,2458604.424704,2458604.426553,2458604.428469,2458604.430334,2458604.432363,2458604.434458,2458604.436529,2458604.438754,2458604.441347,2458604.444537,2458604.447713,2458604.450913,2458604.454246,2458604.457686,2458604.461215,2458604.464426,2458604.467777,2458604.471317,2458604.474712,2458604.478374,2458604.481678,2458604.484923,2458604.488521,2458604.492100,2458604.496253,2458604.500483,2458604.504800,2458604.509044,2458604.513265,2458604.517715,2458604.522163,2458604.527457,2458604.532942,2458604.537522,2458604.542102,2458604.547638,2458604.553293,2458604.559312,2458604.565957,2458604.571550,2458604.577912,2458604.584898,2458604.592346,2458604.600259,2458604.608699,2458604.618574,2458604.628040,2458604.640133,2458604.652599,2458604.668807,2458604.686998,2458604.713285,2458604.752130,2458605.098972",0.0392,0.9608,1.0392,0.26728124999999997
HD15337c,MCS,False,0.8600216908021203,0.736716152972876,0.988129830056092,0.1244736434577833,0.12330553782924436,0.1281081392539717,"0.426997,0.590460,0.616719,0.635898,0.649154,0.660687,0.670955,0.679819,0.688426,0.695672,0.703026,0.708768,0.715527,0.722029,0.727381,0.732800,0.737462,0.742714,0.747499,0.752724,0.757025,0.761734,0.765747,0.769926,0.773948,0.778222,0.782141,0.785614,0.789768,0.793636,0.796892,0.800421,0.804130,0.807655,0.810890,0.814519,0.817275,0.820561,0.824136,0.827461,0.830805,0.833995,0.837158,0.840341,0.843552,0.846262,0.849209,0.852225,0.855207,0.858375,0.861437,0.864505,0.867511,0.870608,0.873412,0.876451,0.879710,0.882559,0.885700,0.888861,0.892339,0.895572,0.899096,0.902488,0.905633,0.909528,0.912629,0.916219,0.920129,0.923591,0.927523,0.931468,0.935268,0.939303,0.943551,0.947891,0.952311,0.957504,0.962158,0.966994,0.971658,0.976540,0.981568,0.987022,0.992847,0.999023,1.005100,1.011941,1.018916,1.025838,1.033735,1.041832,1.050135,1.061054,1.073035,1.085737,1.101265,1.122173,1.157547,1.397142",2458423.1011532536,2458421.612951298,2458424.605360346,1.472975050995052,1.4882019557990134,1.5042070923373103,"2458417.388365,2458419.766962,2458420.100169,2458420.331008,2458420.502506,2458420.649084,2458420.778974,2458420.901084,2458421.009537,2458421.107079,2458421.197820,2458421.276349,2458421.356375,2458421.428181,2458421.497239,2458421.560715,2458421.622182,2458421.680129,2458421.738908,2458421.795999,2458421.851286,2458421.907007,2458421.956464,2458422.007817,2458422.060044,2458422.112772,2458422.163238,2458422.210580,2458422.258721,2458422.302909,2458422.351276,2458422.397305,2458422.443824,2458422.488649,2458422.529497,2458422.572498,2458422.618901,2458422.660854,2458422.701578,2458422.740008,2458422.781071,2458422.820410,2458422.856320,2458422.891642,2458422.927443,2458422.961039,2458422.995946,2458423.027420,2458423.058037,2458423.088895,2458423.113200,2458423.136236,2458423.160094,2458423.188730,2458423.223514,2458423.256816,2458423.290764,2458423.326421,2458423.361678,2458423.396294,2458423.434296,2458423.475079,2458423.512157,2458423.553204,2458423.595332,2458423.639202,2458423.688632,2458423.733662,2458423.784583,2458423.835059,2458423.881479,2458423.934691,2458423.983346,2458424.026406,2458424.075151,2458424.130464,2458424.188548,2458424.246843,2458424.309214,2458424.360717,2458424.421308,2458424.475966,2458424.538714,2458424.595716,2458424.660055,2458424.718930,2458424.793897,2458424.867167,2458424.943113,2458425.022514,2458425.112527,2458425.213992,2458425.332308,2458425.443643,2458425.573488,2458425.708039,2458425.868827,2458426.103044,2458426.449381,2458428.208135",0.02754,0.97246,1.02754,0.53734375
HD152843b,MCS,False,0.32430104553766015,0.14580509349630089,0.5294534337298328,0.18825794259299874,0.17849595204135926,0.20515238819217263,"0.000091,0.016042,0.029094,0.042100,0.051947,0.062793,0.071501,0.080876,0.090046,0.097611,0.104953,0.112118,0.119991,0.126976,0.132971,0.140308,0.146674,0.152825,0.159116,0.165385,0.170820,0.176400,0.181937,0.187906,0.193519,0.198373,0.204375,0.210550,0.215929,0.220934,0.225664,0.230606,0.235795,0.241876,0.247019,0.251792,0.256931,0.262032,0.267212,0.272206,0.277244,0.281785,0.286655,0.291747,0.297243,0.302433,0.306849,0.312220,0.316873,0.321540,0.326894,0.331084,0.336783,0.342043,0.347389,0.352365,0.358105,0.363056,0.368321,0.373379,0.378983,0.384539,0.389667,0.395031,0.400162,0.405541,0.410888,0.416974,0.422787,0.428596,0.433921,0.440793,0.446780,0.452718,0.459381,0.465677,0.473406,0.480097,0.488671,0.496947,0.503605,0.510974,0.519021,0.528148,0.536943,0.547069,0.557624,0.566910,0.577442,0.587714,0.601300,0.615199,0.632589,0.651599,0.671921,0.698677,0.732484,0.773675,0.837375,1.402612",2459000.1003192132,2458999.374271325,2459000.8167831055,0.9684402949389119,0.7260478883981705,0.7164638922549784,"2458994.159600,2458997.241871,2458997.722011,2458998.023491,2458998.252537,2458998.437746,2458998.590223,2458998.731730,2458998.853497,2458998.974176,2458999.079513,2458999.146424,2458999.204668,2458999.253683,2458999.299334,2458999.338167,2458999.380167,2458999.421248,2458999.454996,2458999.488997,2458999.521638,2458999.554752,2458999.583764,2458999.613485,2458999.639207,2458999.665130,2458999.690998,2458999.715761,2458999.740525,2458999.765357,2458999.788491,2458999.810016,2458999.831596,2458999.852959,2458999.871486,2458999.888196,2458999.906565,2458999.927266,2458999.948090,2458999.965677,2458999.982788,2458999.999443,2459000.015272,2459000.029774,2459000.044839,2459000.058249,2459000.070103,2459000.081351,2459000.090713,2459000.097201,2459000.104110,2459000.113134,2459000.124183,2459000.137038,2459000.148716,2459000.161066,2459000.175246,2459000.191003,2459000.206830,2459000.220883,2459000.237507,2459000.254072,2459000.273449,2459000.293594,2459000.314620,2459000.335733,2459000.358179,2459000.380305,2459000.401889,2459000.422168,2459000.442994,2459000.465059,2459000.486739,2459000.508310,2459000.535039,2459000.561369,2459000.589103,2459000.614900,2459000.642278,2459000.671138,2459000.704219,2459000.739140,2459000.776171,2459000.811099,2459000.851412,2459000.889769,2459000.937181,2459000.990878,2459001.048947,2459001.110832,2459001.198500,2459001.298903,2459001.406751,2459001.528179,2459001.667764,2459001.850689,2459002.083417,2459002.391442,2459002.852677,2459005.460269",0.02201,0.97799,1.02201,0.49996874999999996
WASP-194b,MCS,False,0.822066683540658,0.6464899782780588,0.9551848309655643,0.18605808437566218,0.17557670526259928,0.13311814742490624,"0.037339,0.277087,0.343496,0.395873,0.433307,0.466385,0.493567,0.515941,0.536947,0.556663,0.573314,0.589029,0.602458,0.615161,0.626865,0.638221,0.647842,0.658241,0.667180,0.676591,0.685291,0.692272,0.699643,0.706623,0.713504,0.720216,0.726457,0.732469,0.737362,0.743005,0.748719,0.753651,0.758877,0.763498,0.767674,0.771563,0.775702,0.779784,0.783889,0.786966,0.790655,0.793976,0.797743,0.800984,0.804500,0.807956,0.811346,0.814385,0.817447,0.820595,0.823453,0.826163,0.829353,0.832227,0.835383,0.838285,0.841518,0.844982,0.848035,0.851283,0.854329,0.857130,0.860658,0.864381,0.867999,0.870942,0.874436,0.877674,0.881734,0.885359,0.888841,0.892858,0.896520,0.900518,0.904530,0.908694,0.912633,0.917903,0.922897,0.929161,0.934423,0.940379,0.946887,0.954180,0.961452,0.969205,0.978460,0.988310,0.999376,1.011321,1.023614,1.036792,1.054824,1.072086,1.095074,1.122984,1.158599,1.204747,1.279757,1.710255",2457450.6422229903,2457450.3179536676,2457450.967315855,0.4141450088637558,0.32426932267844677,0.32509286468848586,"2457448.724586,2457449.469759,2457449.649354,2457449.768632,2457449.844386,2457449.916190,2457449.976601,2457450.029911,2457450.075770,2457450.118557,2457450.158832,2457450.194155,2457450.221666,2457450.250465,2457450.273762,2457450.298548,2457450.321488,2457450.340786,2457450.359405,2457450.376527,2457450.394141,2457450.410580,2457450.426129,2457450.440744,2457450.454615,2457450.468273,2457450.478980,2457450.492098,2457450.503121,2457450.514055,2457450.525440,2457450.535677,2457450.543979,2457450.552742,2457450.561245,2457450.568810,2457450.576393,2457450.583126,2457450.589554,2457450.597021,2457450.603031,2457450.608891,2457450.614867,2457450.620001,2457450.624485,2457450.628402,2457450.632208,2457450.635437,2457450.638731,2457450.641331,2457450.643042,2457450.644995,2457450.647634,2457450.651224,2457450.655137,2457450.659679,2457450.663824,2457450.668608,2457450.674548,2457450.680574,2457450.686766,2457450.693460,2457450.700692,2457450.708556,2457450.716918,2457450.725933,2457450.734069,2457450.743813,2457450.753217,2457450.762982,2457450.772968,2457450.783567,2457450.794393,2457450.806434,2457450.817578,2457450.830163,2457450.843466,2457450.856622,2457450.874941,2457450.892861,2457450.907712,2457450.925432,2457450.944177,2457450.964054,2457450.984940,2457451.008655,2457451.033266,2457451.061838,2457451.093371,2457451.125192,2457451.161214,2457451.201292,2457451.243333,2457451.290754,2457451.343701,2457451.413396,2457451.503130,2457451.624858,2457451.786592,2457452.470034",0.1007,0.8993,1.1007,0.4926041666666667
